$28.69,29.57,-0.1646,28.35,0.0375,4.98,-0.0654,67.15,-0.1120,0.02,0.00,0.05,6.7143,4665.51,736.9492*3
$28.69,29.56,-0.2279,28.35,0.1682,4.98,0.0562,67.15,0.0576,0.02,0.00,0.05,6.7172,4676.43,682.0798*8
$28.69,29.55,-0.5563,28.35,-0.2793,4.98,0.2259,67.15,0.1029,0.02,0.00,0.07,6.7004,4689.36,617.1667*20
$28.69,29.55,-0.2850,28.35,-0.2997,4.98,0.0017,67.15,0.0260,0.02,0.00,0.07,6.6989,4698.83,771.7756*23
$28.75,29.54,-0.4685,28.35,-0.2284,4.98,-0.0468,67.15,0.1236,0.02,0.00,0.05,6.7165,4709.90,716.0566*0
$28.75,29.54,-0.4076,28.34,-0.3112,4.98,0.0006,67.16,0.1688,0.02,0.00,0.07,6.6960,4720.52,662.7150*2a
$28.75,29.53,-0.4763,28.34,-0.2760,4.98,0.1934,67.16,0.1408,0.02,0.00,0.08,6.6872,4728.80,621.2104*26
$28.75,29.52,-0.5209,28.34,-0.1386,4.98,-0.0557,67.16,0.0358,0.02,0.00,0.06,6.7092,4742.77,550.9560*3
$28.75,29.51,-0.4249,28.34,-0.2548,4.98,0.0211,67.16,0.1063,0.03,0.00,0.05,6.7172,4755.28,680.3818*27
$28.75,29.51,-0.3538,28.34,-0.1756,4.98,0.0444,67.16,0.1264,0.02,0.00,0.05,6.7165,4768.50,612.6127*21
$28.75,29.50,-0.5271,28.33,-0.1272,4.98,-0.0516,67.16,-0.0195,0.03,0.00,0.05,6.7172,4780.91,551.6348*21
$28.75,29.49,-0.1998,28.33,-0.0185,4.98,-0.0770,67.16,0.0263,0.02,0.00,0.05,6.7143,4794.78,480.8847*8
$28.75,29.44,-0.3619,28.31,-0.1944,4.98,0.0208,67.16,0.2116,0.02,0.00,0.06,6.7634,4858.66,445.9296*29
$28.75,29.43,-0.3597,28.31,-0.2723,4.98,-0.0306,67.16,-0.0571,0.02,0.00,0.07,6.7026,4866.09,408.5878*20
$28.75,29.43,-0.3939,28.30,-0.2286,4.98,-0.0054,67.16,0.0129,0.02,0.00,0.05,6.7194,4872.52,375.3720*b
